ID_student,Praktikum_w4,KO01_01,KO01_02,KO01_03,KO01_04,KO01_05,FINISHED,TIME_SUM,SWE_Mean,SWE_Mean_norm,Praktikum_w5,KO01_01_B,KO01_02_B,KO01_03_B,KO01_04_B,KO01_05_B,FINISHED_B,TIME_SUM_B,SWE_Mean_B,SWE_Mean_norm_B,Praktikum_w8,SW01_01,SW01_02,SW01_03,SW01_04,SW01_05,FINISHED_C,TIME_SUM_C,SWE_Mean_C,SWE_Mean_norm_C
AJC30,FP A,3.0,3.0,2.0,4.0,3.0,ausgefüllt,1128.0,3.0,4.5,FP B,4.0,5.0,4.0,5.0,4.0,ausgefüllt,1395.0,4.4,4.4,VP B,5.0,6.0,4.0,4.0,5.0,ausgefüllt,805.0,4.8,4.8
